kode_customer;nama_toko;pemilik;no_hp;alamat;kelurahan;kecamatan;kota;provinsi;lat;lng;kategori_toko;omzet_estimasi;salesman_id;status
7852393;Tegal Alur Indomaret Kamal TN80;;;Jl. Benda Raya No.4 10, RT.10/RW.9;TEGAL ALUR;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.104356;106.708526;Minimarket;;;
12885617;Toko GIAT JAYA;;;Jl. Kapuk Poglar No.62-14 4, RT.4/RW.4;KAPUK;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.149873;106.771916;Minimarket;;;
8402363;The FoodHall Lippo Mall Puri;;;Lippo Mall Puri, Jl. Kembang Kerep No.25, RT.3/RW.2;KEMBANGAN SELATAN;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.187628;106.7395;Supermarket;;;
7870013;Alfamart;;;Jl. Perumahan Citra 5 No.7 16, RT.7/RW.10;KAMAL;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.120151;106.705042;Minimarket;;;
8364859;Indomaret Anggrek Garuda;;;Jl. Anggrek Garuda No.E5 5, RT.5/RW.2;KEMANGGISAN;PAL MERAH;JAKARTA BARAT;DKI JAKARTA;-6.192052;106.795629;Minimarket;;;
13228156;Toko Aufa;;;4 No.29, Jl. Taman Anggrek 6 Blok Nn 4 No.29, Jl. Taman Anggrek 6 Blok Nn No.4, RT.7/RW.2;PEGADUNGAN;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.136259;106.706354;Minimarket;;;
8363376;Alfamart;;;Jl Tmn Ratu Indah Bv/3 Rt 5/3 Kel, RT.1/RW.5;DURI KEPA;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.164682;106.771442;Minimarket;;;
12892430;Toko Sashi Mandiri;;;Jl. Bambu Larangan No.88 8, RT.8/RW.9;PEGADUNGAN;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.138577;106.715534;Minimarket;;;
7855306;Indomaret Duri Kosambi 2. T9BB;;;Jl. Raya Duri Kosambi No.7, RT.7/RW.2;DURI KOSAMBI;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.179181;106.721808;Minimarket;;;
13222358;Sate Padang Ajo Srengseng;;;Samping usman cell, Jl. Srengseng Raya;SRENGSENG;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.207816;106.75877;Minimarket;;;
7855311;Indomaret Kembangan Raya 2;;;Kembangan Utara;KEMBANGAN UTARA;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.184489;106.733598;Minimarket;;;
8363820;Alfamart Kota Bambu 1 (K223);;;Jl. Kota Bambu Utara 1 No.49 RT12 RW3, Palmerah, RT.15/RW.2;KOTA BAMBU UTARA;PAL MERAH;JAKARTA BARAT;DKI JAKARTA;-6.183786;106.808194;Minimarket;;;
8363180;Alfamart;;;Jl. Betet Raya Kel No.36 1, RT.2/RW.7;TAMBORA;TAMBORA;JAKARTA BARAT;DKI JAKARTA;-6.147193;106.810625;Minimarket;;;
8364663;Indomaret mutiara taman palem C8(TEDH);;;Jl. Taman Palem Mutiara No.C8 NO 5-6, RT.7/RW.14;CENGKARENG TIMUR;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.138219;106.733265;Minimarket;;;
8363813;Alfamart KS Tubun 32A KD83;;;Kota Bambu Selatan;KOTA BAMBU SELATAN;PAL MERAH;JAKARTA BARAT;DKI JAKARTA;-6.188676;106.807237;Minimarket;;;
7845522;Indomaret;;;Jl. Karya Utama No.64, RT.3/RW.3;SRENGSENG;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.214925;106.762135;Minimarket;;;
8364880;Indomaret Fresh Muwardi;;;Jl. Muwardi No.8, RT.12/RW.3;GROGOL;GROGOL PETAMBURAN;JAKARTA BARAT;DKI JAKARTA;-6.16407;106.796787;Minimarket;;;
8363778;ALFAMART Mesjid Al Anwar;;;4, RT.4/RW.2;SUKABUMI UTARA;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.210934;106.780417;Minimarket;;;
12899928;Qika Outlet;;;10, Jl. H. Mali No.12, RT.10/RW.1;DURI KOSAMBI;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.166447;106.720308;Minimarket;;;
8363946;Indomaret Tubagus Angke TPTN;;;Gg. 2 No.19, RT.19/RW.1;ANGKE;TAMBORA;JAKARTA BARAT;DKI JAKARTA;-6.142732;106.796792;Minimarket;;;
12889278;Toko Amoy Garuda;;;Jl. Duri Utara 1 No.9 12, RT.12/RW.2;DURI UTARA;TAMBORA;JAKARTA BARAT;DKI JAKARTA;-6.154415;106.805748;Minimarket;;;
8857479;Iluvamart Ruko Mutiara Taman Palem;;;Jl. Gn. Merapi;CENGKARENG TIMUR;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.138223;106.733474;Minimarket;;;
9995282;Supplier Frozen Food Donat;;;Cengkareng Barat;CENGKARENG BARAT;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.133268;106.727787;Frozen Food;;;
7855328;Indomaret Taman Semanan 2;;;Semanan;SEMANAN;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.165447;106.712257;Minimarket;;;
6413674;Transmart Central Park;;;Letjen S. Parman No. 28;TANJUNG DUREN SELATAN;GROGOL PETAMBURAN;JAKARTA BARAT;DKI JAKARTA;-6.177002;106.789182;Hypermarket;;;
7866166;alfamart bazoka 2;;;Jl. Basoka Raya No.6, RT.1/RW.6;JOGLO;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.224015;106.722909;Minimarket;;;
6360533;Niceso Bambu Larangan;;;Jl. Bambu Larangan No. 78 1;CENGKARENG BARAT;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.139735;106.717158;Department Store;;;
7855571;Indomaret fresh;;;Jl. Peta Barat No.18 B, RT.1/RW.7;PEGADUNGAN;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.144448;106.701825;Minimarket;;;
7855318;Indomaret Rukan Taman Meruya;;;Jl. Batu Mulia;MERUYA UTARA;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.192773;106.740545;Minimarket;;;
12879746;Toko Nano;;;Jl. Arjuna No.17, RT.16/RW.2;KOTA BAMBU UTARA;PAL MERAH;JAKARTA BARAT;DKI JAKARTA;-6.184248;106.809046;Minimarket;;;
8364778;Indomaret Palmerah Barat 2 FD81;;;Jl. Palmerah Barat II No.39 5, RT.9/RW.9;PALMERAH;PAL MERAH;JAKARTA BARAT;DKI JAKARTA;-6.205309;106.789132;Minimarket;;;
13203675;Toko kinayungan (Pengecer blue gaz);;;Jl. Komp. DKI Joglo Jl. Al-Mubarok III No.11;JOGLO;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.222259;106.732248;Minimarket;;;
8364823;Indomaret Rasa Sayang;;;Jl. Rasa Sayang No. 41;WIJAYA KUSUMA;GROGOL PETAMBURAN;JAKARTA BARAT;DKI JAKARTA;-6.160018;106.769682;Minimarket;;;
12912387;Toko Po' Yayan;;;Jl. Gili Sampeng VI No.26 9, RT.9/RW.3;KEBON JERUK;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.193331;106.775057;Minimarket;;;
8363334;Alfamart;;;Jl. Pulau Bira Raya, Kembangan, RT.13/RW.9;KEMBANGAN UTARA;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.17029;106.746611;Minimarket;;;
7880924;Family Mart RS PELNI;;;Jalan K.S. Tubun No, Gg. RS Pelni No.D III, RT.8/RW.1;SLIPI;PAL MERAH;JAKARTA BARAT;DKI JAKARTA;-6.192865;106.804875;Minimarket;;;
7871657;Alfamart Kavling DKI 2;;;Meruya Utara;MERUYA UTARA;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.19892;106.728166;Minimarket;;;
8363823;Alfamart Latumenten 11;;;JL. Prof. Dr. Latumeten, No. 19, Grogol, Perkantoran Kota Grogol Permai Blok C No. 1, Jl. Jelambar Barat No.5, RT.8/RW.5;JELAMBAR;GROGOL PETAMBURAN;JAKARTA BARAT;DKI JAKARTA;-6.161073;106.790165;Minimarket;;;
7855313;Indomaret Ringrood Kembangan;;;Rawa Buaya;RAWA BUAYA;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.171024;106.728485;Minimarket;;;
7881103;Familymart Apartment Seasons City;;;Apartemen Season City, Jl. Prof. Dr. Latumeten No. 33;JEMBATAN BESI;TAMBORA;JAKARTA BARAT;DKI JAKARTA;-6.153412;106.796084;Minimarket;;;
7876940;Alfamart Rukan Seventh Walk Citra 7 Blok E02;;;Rukan Seventh Walk Citra 7 Blok E02. No.56;KALIDERES;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.145687;106.700368;Minimarket;;;
12878843;Toko Jaya Baru;;;12, Jl. Karya Raya No.12, RT.15/RW.2;WIJAYA KUSUMA;GROGOL PETAMBURAN;JAKARTA BARAT;DKI JAKARTA;-6.160663;106.776351;Minimarket;;;
8022793;Lawson Meruya;;;Jl. Meruya Selatan No.1;MERUYA SELATAN;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.211115;106.737612;Minimarket;;;
7866482;Alfamart Bojong Raya;;;Jl. H. Saman No.22 4, RT.4/RW.4;RAWA BUAYA;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.167019;106.734452;Minimarket;;;
8363666;Alfamart Jelambar Baru Kavling Polri;;;Jl. Jelambar Baru VIII No.3A, RT.16/RW.7;JELAMBAR;GROGOL PETAMBURAN;JAKARTA BARAT;DKI JAKARTA;-6.157098;106.787489;Minimarket;;;
8855746;Ns Mart Jelambar Baru;;;Jl. Jelambar Utama 1;JELAMBAR BARU;GROGOL PETAMBURAN;JAKARTA BARAT;DKI JAKARTA;-6.15122;106.783947;Minimarket;;;
8363846;Alfamart Gajah Mada 2;;;Jl. Gajah Mada No.65 4, RT.4/RW.8;KRUKUT;TAMAN SARI;JAKARTA BARAT;DKI JAKARTA;-6.157125;106.818178;Minimarket;;;
9926088;FARI AGEN SAYUR MAYUR;;;Jl. Kedoya Pesing;KEDOYA UTARA;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.160048;106.767116;Vegetable Store;;;
3222962;Ceria Mart Jelambar;;;Jelambar Baru;JELAMBAR BARU;GROGOL PETAMBURAN;JAKARTA BARAT;DKI JAKARTA;-6.15272;106.78356;Minimarket;;;
8364813;Indomaret Daan Mogot 116;;;Daan Mogot Rd No.116, RT.4/RW.2;WIJAYA KUSUMA;GROGOL PETAMBURAN;JAKARTA BARAT;DKI JAKARTA;-6.164335;106.77865;Minimarket;;;
12866228;Toko BANG ZUL;;;Jl. Anggrek Cakra Jl. H. Moh. No.24A 6, RT.6/RW.7;SUKABUMI UTARA;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.202682;106.776405;Minimarket;;;
7855574;Indomaret Semanan Raya;;;Jl. Semanan Raya No.19 5, RT.5/RW.7;SEMANAN;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.158464;106.705126;Minimarket;;;
8364768;Indomaret Belmont Residence Tower Everest;;;Belmont Residence;SRENGSENG;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.202278;106.763437;Minimarket;;;
12900245;Toko Kian;;;Jl. Kemenangan Raya No.59-3 2, RT.2/RW.1;GLODOK;TAMAN SARI;JAKARTA BARAT;DKI JAKARTA;-6.142449;106.813371;Minimarket;;;
8404058;Alfamidi Tomang Utara SH15;;;Jl. Tomang Utara II No.47, RT.8/RW.10;TOMANG;GROGOL PETAMBURAN;JAKARTA BARAT;DKI JAKARTA;-6.170585;106.799242;Minimarket;;;
11112061;Rasyid Frozen Food;;;Jl. Bhakti Iv No.2, Rt.12/Rw.9;KEMANGGISAN;PAL MERAH;JAKARTA BARAT;DKI JAKARTA;-6.190576;106.785106;Frozen Food;;;
12905812;Toko Agus;;;Jl. Penyelesaian Tomang IV Jl. Kav. DKI No.12 Blok. 65, RT.6/RW.10;MERUYA UTARA;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.200497;106.726593;Minimarket;;;
12957138;ALL FRESH HALAL FROZEN FOOD;;;Jl. H. Mandor Salim No.16, RT.3/RW.2;SRENGSENG;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.203384;106.754219;Frozen Food;;;
13214867;Hungry Alana - Puri Indah;;;Jl. Puri Indah Raya.5 Blok G1, Kembangan Sel;KEMBANGAN SELATAN;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.186853;106.743934;Minimarket;;;
12423224;Indomaret Latumenten Raya;;;Jl. Jembatan Besi Raya No.1 9, RT.2/RW.1;JEMBATAN BESI;TAMBORA;JAKARTA BARAT;DKI JAKARTA;-6.15049;106.794711;Minimarket;;;
8363237;Alfamart;;;Jl. Daan Mogot KM. 11 Kel No.Rt. 13 / 03, RT.13/RW.3;KEDAUNG KALI ANGKE;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.157521;106.759555;Minimarket;;;
7855131;Indomaret Assalam;;;Jl. Masjid Assalam f No. 44 8;JOGLO;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.223456;106.730532;Minimarket;;;
8396335;Alfamidi Gelong baru utara;;;Jl. Gelong Baru Utara No.11 8, RT.1/RW.3;TOMANG;GROGOL PETAMBURAN;JAKARTA BARAT;DKI JAKARTA;-6.174359;106.794399;Minimarket;;;
8363831;Alfamart Jelambar Utama 2;;;Jl Jelambar Utama Ry 26, Kel, RT.1/RW.8;JELAMBAR;GROGOL PETAMBURAN;JAKARTA BARAT;DKI JAKARTA;-6.152938;106.785041;Minimarket;;;
7855578;Indomaret SPBU Satu Maret. FQ5A;;;Jl. Satu Maret Rt. 09 Rw 04, RT.9/RW.4;PEGADUNGAN;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.130427;106.703324;Minimarket;;;
8363351;Alfamart Metropark;;;No.Y2,3,, Jl Pilar No.Y2,3, RT.7/RW.3;KEDOYA SELATAN;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.183722;106.756225;Minimarket;;;
8402368;Daily Supermarket Puri Mansion;;;Ruko Puri Mansion Blok C 2, RT.2/RW.1;KEMBANGAN SELATAN;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.178272;106.727934;Supermarket;;;
2841677;Superindo Sunrise;;;Jl. Panjang;KEDOYA UTARA;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.174456;106.765516;Supermarket;;;
12428013;Indomaret;;;RT.13/RW.10;CENGKARENG TIMUR;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.140404;106.733257;Minimarket;;;
7871877;Alfamart Kelapa Dua Kebun Jeruk;;;Jl. Raya Klp. Dua Kel No.3 6, RT.6/RW.5;KELAPA DUA;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.212531;106.769466;Minimarket;;;
12867125;Seger Seger Mart;;;Jl. Puri Kembangan No.1 Blok A9, RT.7/RW.6;KEMBANGAN SELATAN;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.183182;106.750441;Minimarket;;;
13415610;Hero Taman Anggrek;;;RT.12/RW.1, Tomang, Grogol petamburan, RT.12/RW.1;TANJUNG DUREN SELATAN;GROGOL PETAMBURAN;JAKARTA BARAT;DKI JAKARTA;-6.177963;106.792682;Supermarket;;;
9923698;Pani Sayur;;;Kapuk;KAPUK;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.13651;106.751558;Vegetable Store;;;
7852446;Indomaret Citra 5;;;JL Citra Garden 1, Perumahan Citra Garden Blok l.1 No. 9-10, RW.16;PEGADUNGAN;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.11974;106.702316;Minimarket;;;
8363931;Alfamart Medit 2 Tower H;;;Tanjung Duren Selatan;TANJUNG DUREN SELATAN;GROGOL PETAMBURAN;JAKARTA BARAT;DKI JAKARTA;-6.178759;106.789826;Minimarket;;;
8364772;Indomart Kebun Jeruk 3;;;Jalan Raya 9, RT.9/RW.1;KEBON JERUK;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.198819;106.765615;Minimarket;;;
12905492;TOKO UMMY;;;JALAN QRISDOREN 1 NO 32 RT 07/010, RT.7/RW.5;SUKABUMI UTARA;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.21082;106.773517;Minimarket;;;
8364860;Indomaret Kemanggisan Utama (TWKM);;;Jl. Kemanggisan Utama Raya, RT.7/RW.8;KEMANGGISAN;PAL MERAH;JAKARTA BARAT;DKI JAKARTA;-6.189663;106.790906;Minimarket;;;
7873530;Alfamart Masjid Nurul Iman;;;Jl. Masjid Nurul Iman;DURI KOSAMBI;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.181618;106.722019;Minimarket;;;
7855299;Indomaret Puri Mansion;;;West Jakarta;KEMBANGAN SELATAN;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.184673;106.72511;Minimarket;;;
8364763;Indomaret Rawa Belong 27;;;Jl. Rw. Belong No.27, RT.2/RW.6;SUKABUMI UTARA;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.20329;106.782696;Minimarket;;;
7880890;FamilyMart LTC - Glodok;;;Jl. Hayam Wuruk No. 127, Jakarta GF 1 Lobby Hotel (Sisi Jalan Mangga Besar 1) Rt, RT.1/RW.6;MANGGA BESAR;TAMAN SARI;JAKARTA BARAT;DKI JAKARTA;-6.145576;106.817461;Minimarket;;;
12427323;Indomaret Pakuwon. F574;;;Jl. Jelambar Selatan, RT.8/RW.9;JELAMBAR BARU;GROGOL PETAMBURAN;JAKARTA BARAT;DKI JAKARTA;-6.15099;106.790695;Minimarket;;;
8358330;Alfamart;;;Jl Anggrek Nelly Mrni C126, Kel, RT.7/RW.1;KEMANGGISAN;PAL MERAH;JAKARTA BARAT;DKI JAKARTA;-6.187019;106.795247;Minimarket;;;
7852444;Indomaret Prepedan 2. TDYH;;;Jl. Raya Prepedan No.55 5, RT.5/RW.9;KAMAL;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.113025;106.70643;Minimarket;;;
8412853;Toko Src Batavia Sukabumi Selatan;;;Jl. Pahlawan;SUKABUMI SELATAN;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.223693;106.768074;Minimarket;;;
8363233;Alfamart;;;Jl. Kusuma, RT.2/RW.12;JELAMBAR BARU;GROGOL PETAMBURAN;JAKARTA BARAT;DKI JAKARTA;-6.146155;106.780932;Minimarket;;;
8363211;ALFAMART MANGGA BESAR TAMANSARI ( NDM 24 );;;Jl. Mangga Besar IV No.11, RT.4/RW.1;TAMAN SARI;TAMAN SARI;JAKARTA BARAT;DKI JAKARTA;-6.152508;106.823527;Minimarket;;;
7855381;Indomaret Daan Mogot 12. TZCP;;;11840, Jl. Daan Mogot KM. 13 No.17, RT.1/RW.4;KALIDERES;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.157994;106.700543;Minimarket;;;
12864812;Toko Fitri Makmur;;;Jl. Kembangan Utara No.3, RT.1/RW.1;KEMBANGAN UTARA;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.172762;106.733314;Minimarket;;;
8364809;Indomaret Daan Mogot 30;;;RT.13/RW.3;KEDAUNG KALI ANGKE;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.157532;106.75957;Minimarket;;;
8400951;Miniso Green Sedayu Palem;;;Green Sedayu Mall, Jl. Taman Palem Lestari Blok B17 No. 2;CENGKARENG BARAT;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.139005;106.728202;Department Store;;;
12428076;Farmers Market - Citraland Grogol (Mall Ciputra Jakarta);;;Jl. Daan Mogot I, RT.11/RW.1;TANJUNG DUREN UTARA;GROGOL PETAMBURAN;JAKARTA BARAT;DKI JAKARTA;-6.167994;106.787167;Supermarket;;;
8358214;Indomaret KS Tubun 3;;;Jalan KS. Tubun Raya No. 1, Palmerah, RT.1/RW.5;SLIPI;PAL MERAH;JAKARTA BARAT;DKI JAKARTA;-6.198591;106.802917;Minimarket;;;
8363687;Alfamart Green Court;;;Blk. D, Jl. Blvd Raya No.4, RT.22/RW.16;CENGKARENG TIMUR;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.135325;106.741196;Minimarket;;;
7868482;Alfamart;;;Jl.Kosambi Baru Blok A Ext No Kel, RT.11/RW.13;DURI KOSAMBI;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.174933;106.712419;Minimarket;;;
13235229;"Toko Camilan ""ARBI 99""";;;Jalan Kampung Duri Semanan RT. 3/RW. 1 No. 19B, RT.3/RW.6;SEMANAN;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.157764;106.714765;Minimarket;;;
7800356;Agen Galon Le Minerale & Gas - Nanda;;;Jl. Palmerah I/ Inspeksi Slipi No.10, RT.9/RW.7;PALMERAH;PAL MERAH;JAKARTA BARAT;DKI JAKARTA;-6.20542;106.792685;Minimarket;;;
11117384;Quin Frozen Food;;;Jl. Lap. Tenis No.116A;SRENGSENG;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.205234;106.760189;Frozen Food;;;
8415883;Kazimura Mart Grogol;;;Jl. Makaliwe Raya No. 42;GROGOL;GROGOL PETAMBURAN;JAKARTA BARAT;DKI JAKARTA;-6.165034;106.789492;Minimarket;;;
8358220;Indomaret Anggrek Rosliana;;;Jl. Anggrek Rosliana No.2, RT.2/RW.1;PALMERAH;PAL MERAH;JAKARTA BARAT;DKI JAKARTA;-6.194329;106.791943;Minimarket;;;
11115044;Aice Frozen Food dan Buah Murah;;;Jl. Rahayu No.20G;JELAMBAR;GROGOL PETAMBURAN;JAKARTA BARAT;DKI JAKARTA;-6.164656;106.785367;Frozen Food;;;
8404075;Alfamidi Hadiah Utama;;;Jl. Anyar Raya No.145 Blok E, RT.9/RW.2;JELAMBAR;GROGOL PETAMBURAN;JAKARTA BARAT;DKI JAKARTA;-6.158354;106.779887;Minimarket;;;
8363380;Alfamart H. Nimin;;;Jl. H. Nimin III No. 4;RAWA BUAYA;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.163421;106.731147;Minimarket;;;
7875585;Alfamart;;;Jl. Peta Barat No.55, RT.3/RW.7;KALIDERES;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.141177;106.69301;Minimarket;;;
8363807;Alfamart Kosambi Baru 2;;;RT.11/RW.10;DURI KOSAMBI;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.173487;106.714512;Minimarket;;;
8364877;Indomaret Dr. Susilo. TJIN;;;Jl. Dr. Susilo III No.8 7, RT.7/RW.5;GROGOL;GROGOL PETAMBURAN;JAKARTA BARAT;DKI JAKARTA;-6.16533;106.791528;Minimarket;;;
8363342;Alfamart pos pengumben 2;;;Jl. Raya Pos Pengumben, RT.2/RW.6;KELAPA DUA;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.216408;106.769524;Minimarket;;;
8363943;Indomaret Jembatan Besi Tambora Jakarta Barat;;;Jembatan Besi;JEMBATAN BESI;TAMBORA;JAKARTA BARAT;DKI JAKARTA;-6.151375;106.797526;Minimarket;;;
6360521;Niceso Tambora Jembatan Lima;;;Jl. K.h. Moh. Mansyur No. 102;TAMBORA;TAMBORA;JAKARTA BARAT;DKI JAKARTA;-6.146489;106.807235;Department Store;;;
7855288;Indomaret Perum Kosambi Barutmux;;;Jl. Palem Raja Barat;DURI KOSAMBI;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.17472;106.712515;Minimarket;;;
7863749;Indomaret Taman Kencana;;;Jl. Kencana Raya No.1 3, RT.3/RW.12;CENGKARENG BARAT;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.127928;106.726291;Minimarket;;;
8023087;Lawson Wisma 77;;;Wisma 77 Tower 2, Jl. Letjen S. Parman;SLIPI;PAL MERAH;JAKARTA BARAT;DKI JAKARTA;-6.189933;106.798679;Minimarket;;;
11115899;Redjo Frozen Food;;;Jl. Raya Kb. Jeruk No.12 Rt06/01, Rt.6/Rw.1;KEBON JERUK;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.198303;106.765406;Frozen Food;;;
7880872;FamilyMart Mangga Besar;;;Jl. Raya Mangga Besar No.90 11, RT.13/RW.1;TAMAN SARI;TAMAN SARI;JAKARTA BARAT;DKI JAKARTA;-6.148748;106.826478;Minimarket;;;
8365087;Indomaret Point;;;Jl. Hayam Wuruk No. Raya;MANGGA BESAR;TAMAN SARI;JAKARTA BARAT;DKI JAKARTA;-6.143678;106.815554;Minimarket;;;
8364649;Indomaret Bamboo Prohibition. TZ8P;;;Jl. Bambu Larangan No.20 1, RT.1/RW.17;CENGKARENG BARAT;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.13858;106.716926;Minimarket;;;
8363803;Alfamart Central Park;;;12, RT.6/RW.6;TANJUNG DUREN SELATAN;GROGOL PETAMBURAN;JAKARTA BARAT;DKI JAKARTA;-6.176675;106.789562;Minimarket;;;
10708318;Warung Ibu Tatik;;;Ps. Patra, RT.3/RW.2;DURI KEPA;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.182887;106.779856;Vegetable Store;;;
8364654;Indomaret Taman Palem Lestari Blo A5;;;Cengkareng Barat;CENGKARENG BARAT;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.135366;106.721169;Minimarket;;;
8364928;Indomaret Tanah Sereal;;;Jl. Tanah Sereal Raya No.16 14, RT.14/RW.12;TANAH SEREAL;TAMBORA;JAKARTA BARAT;DKI JAKARTA;-6.156541;106.810764;Minimarket;;;
7877017;Alfamart Semanan Taman Indah 2;;;Ruko Taman Semanan Indah, Jl. Dharma Kencana C No.34 1, RT.1/RW.7;DURI KOSAMBI;CENGKARENG;JAKARTA BARAT;DKI JAKARTA;-6.163732;106.722333;Minimarket;;;
8363795;Alfamart Kebon Raya 2;;;Jl. Kebon Raya No.8, RT.8/RW.6;DURI KEPA;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.183695;106.777664;Minimarket;;;
12867388;Frozen Food Marlina;;;Jl. Utan Jati No.89A, RT.4/RW.11;PEGADUNGAN;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.146098;106.713728;Minimarket;;;
13218399;Rumah Sosis Pasar Darurat Menceng;;;Jl. Albasia No.7 Blok A 12, RT.2/RW.7;TEGAL ALUR;KALIDERES;JAKARTA BARAT;DKI JAKARTA;-6.120258;106.717715;Minimarket;;;
12872937;Agen Galon Le Minerale - Nu Mart;;;RT.8/RW.3;SRENGSENG;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.218739;106.762662;Minimarket;;;
8363619;Alfamart;;;Jl. Perniagaan Raya Jl. Toko Tiga No.Kel 3, RT.3/RW.1;ROA MALAKA;TAMBORA;JAKARTA BARAT;DKI JAKARTA;-6.141459;106.810702;Minimarket;;;
7855168;Indomaret Fresh;;;Jl. Meruya Selatan No.41, RT.8/RW.1;JOGLO;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.216315;106.737392;Minimarket;;;
9923774;Warung sayur FATMA CAPLIN;;;warung sayur, Jl. Putri Tunggal II No.60, RT.2/RW.5, Meruya Sel., Kembangan, Kota Jakarta Barat caplin, RT.3/RW.5;MERUYA SELATAN;KEMBANGAN;JAKARTA BARAT;DKI JAKARTA;-6.213116;106.728022;Vegetable Store;;;
8364794;Indomaret kedoya raya 16;;;3, Jl. Kedoya Pesing No.20, RT.3/RW.6;KEDOYA UTARA;KEBON JERUK;JAKARTA BARAT;DKI JAKARTA;-6.175026;106.758709;Minimarket;;;
